,farm_pig_no,gyobae_dt,one_now_kg,two_now_kg,three_now_kg,four_now_kg,five_now_kg,day_now_kg,B_now_kg,next_jae,next_chongsan,next_silsan,next_eudusu
5409,038-071,2018-10-29,16,21,26,22,16,101.0,1684.0,14.0,16,16,12
5439,038-071,2018-10-29,16,21,27,27,8,99.0,1684.0,14.0,16,16,12
5469,038-071,2018-10-29,8,12,27,27,16,90.0,1684.0,14.0,16,16,12
5499,038-071,2018-10-29,16,21,27,27,16,107.0,1684.0,14.0,16,16,12
5528,038-071,2018-10-29,16,8,27,27,2,80.0,1684.0,14.0,16,16,12
5557,038-071,2018-10-29,16,21,27,27,16,107.0,1684.0,14.0,16,16,12
5583,038-071,2018-10-29,16,10,27,27,16,96.0,1684.0,14.0,16,16,12
5609,038-071,2018-10-29,16,18,27,27,10,98.0,1684.0,14.0,16,16,12
5635,038-071,2018-10-29,16,21,27,27,16,107.0,1684.0,14.0,16,16,12
5661,038-071,2018-10-29,16,21,27,27,16,107.0,1684.0,14.0,16,16,12
5687,038-071,2018-10-29,16,2,27,27,16,88.0,1684.0,14.0,16,16,12
5713,038-071,2018-10-29,12,16,27,27,2,84.0,1684.0,14.0,16,16,12
5739,038-071,2018-10-29,14,21,27,26,2,90.0,1684.0,14.0,16,16,12
7991,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8009,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8027,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8045,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8063,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8081,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8099,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8117,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8135,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8153,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8171,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8189,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8207,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8225,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8243,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8261,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8279,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8297,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
8315,038-071,2019-03-27,0,0,0,0,0,0.0,0.0,5.0,13,12,10
1407,038-085,2018-04-13,0,40,30,0,0,70.0,610.0,53.0,16,16,10
1434,038-085,2018-04-13,0,20,30,0,0,50.0,610.0,53.0,16,16,10
1461,038-085,2018-04-13,0,2,30,0,0,32.0,610.0,53.0,16,16,10
1488,038-085,2018-04-13,0,40,2,0,0,42.0,610.0,53.0,16,16,10
1515,038-085,2018-04-13,0,8,30,0,0,38.0,610.0,53.0,16,16,10
1542,038-085,2018-04-13,0,28,2,0,0,30.0,610.0,53.0,16,16,10
1569,038-085,2018-04-13,0,18,30,0,0,48.0,610.0,53.0,16,16,10
1596,038-085,2018-04-13,0,10,30,0,0,40.0,610.0,53.0,16,16,10
1623,038-085,2018-04-13,0,30,2,0,0,32.0,610.0,53.0,16,16,10
1650,038-085,2018-04-13,0,38,30,0,0,68.0,610.0,53.0,16,16,10
1677,038-085,2018-04-13,0,8,6,0,0,14.0,610.0,53.0,16,16,10
1704,038-085,2018-04-13,0,8,6,0,0,14.0,610.0,53.0,16,16,10
1736,038-085,2018-04-13,0,8,6,0,0,14.0,610.0,53.0,16,16,10
1768,038-085,2018-04-13,0,8,6,0,0,14.0,610.0,53.0,16,16,10
1800,038-085,2018-04-13,0,8,6,0,0,14.0,610.0,53.0,16,16,10
1832,038-085,2018-04-13,0,8,6,0,0,14.0,610.0,53.0,16,16,10
1864,038-085,2018-04-13,0,8,6,0,0,14.0,610.0,53.0,16,16,10
1896,038-085,2018-04-13,0,8,2,0,0,10.0,610.0,53.0,16,16,10
1928,038-085,2018-04-13,0,8,2,0,0,10.0,610.0,53.0,16,16,10
1960,038-085,2018-04-13,0,8,6,0,0,14.0,610.0,53.0,16,16,10
1992,038-085,2018-04-13,0,8,6,0,0,14.0,610.0,53.0,16,16,10
2024,038-085,2018-04-13,0,8,6,0,0,14.0,610.0,53.0,16,16,10
4895,038-085,2018-10-22,4,3,3,0,0,10.0,1493.0,4.0,14,14,11
4910,038-085,2018-10-22,4,4,4,0,0,12.0,1493.0,4.0,14,14,11
4925,038-085,2018-10-22,5,5,6,0,0,16.0,1493.0,4.0,14,14,11
4940,038-085,2018-10-22,0,6,8,0,0,14.0,1493.0,4.0,14,14,11
4971,038-085,2018-10-22,8,8,8,0,0,24.0,1493.0,4.0,14,14,11
5002,038-085,2018-10-22,10,9,9,0,0,28.0,1493.0,4.0,14,14,11
5033,038-085,2018-10-22,11,10,11,0,0,32.0,1493.0,4.0,14,14,11
5064,038-085,2018-10-22,6,8,10,10,6,40.0,1493.0,4.0,14,14,11
5095,038-085,2018-10-22,7,9,12,12,2,42.0,1493.0,4.0,14,14,11
5126,038-085,2018-10-22,8,2,14,14,2,40.0,1493.0,4.0,14,14,11
5157,038-085,2018-10-22,9,12,15,15,9,60.0,1493.0,4.0,14,14,11
5188,038-085,2018-10-22,10,14,17,17,4,62.0,1493.0,4.0,14,14,11
5219,038-085,2018-10-22,11,15,2,10,11,49.0,1493.0,4.0,14,14,11
5250,038-085,2018-10-22,12,16,20,20,2,70.0,1493.0,4.0,14,14,11
5281,038-085,2018-10-22,13,18,22,22,13,88.0,1493.0,4.0,14,14,11
5300,038-085,2018-10-22,13,18,22,22,2,77.0,1493.0,4.0,14,14,11
5319,038-085,2018-10-22,13,18,22,22,2,77.0,1493.0,4.0,14,14,11
5338,038-085,2018-10-22,13,18,22,22,2,77.0,1493.0,4.0,14,14,11
5357,038-085,2018-10-22,13,18,22,22,13,88.0,1493.0,4.0,14,14,11
5376,038-085,2018-10-22,13,18,22,22,13,88.0,1493.0,4.0,14,14,11
5395,038-085,2018-10-22,13,18,22,22,13,88.0,1493.0,4.0,14,14,11
5414,038-085,2018-10-22,13,18,22,22,13,88.0,1493.0,4.0,14,14,11
5444,038-085,2018-10-22,13,18,22,22,13,88.0,1493.0,4.0,14,14,11
5474,038-085,2018-10-22,13,18,22,22,6,81.0,1493.0,4.0,14,14,11
5504,038-085,2018-10-22,13,18,22,22,2,77.0,1493.0,4.0,14,14,11
5533,038-085,2018-10-22,13,18,22,22,2,77.0,1493.0,4.0,14,14,11
7993,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8011,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8029,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8047,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8065,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8083,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8101,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8119,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8137,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8155,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8173,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8191,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8209,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8227,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8245,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8263,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8281,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8299,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
8317,038-085,2019-03-25,0,0,0,0,0,0.0,0.0,5.0,18,16,10
9525,038-085,2021-06-21,2,0,0,0,0,2.0,276.0,4.0,6,2,10
9555,038-085,2021-06-21,2,0,0,0,0,2.0,276.0,4.0,6,2,10
9585,038-085,2021-06-21,2,0,0,0,0,2.0,276.0,4.0,6,2,10
9615,038-085,2021-06-21,2,0,0,0,0,2.0,276.0,4.0,6,2,10
9645,038-085,2021-06-21,2,0,0,0,0,2.0,276.0,4.0,6,2,10
9675,038-085,2021-06-21,2,0,2,0,0,4.0,276.0,4.0,6,2,10
9705,038-085,2021-06-21,6,20,2,2,0,30.0,276.0,4.0,6,2,10
9735,038-085,2021-06-21,2,20,2,2,0,26.0,276.0,4.0,6,2,10
9765,038-085,2021-06-21,2,12,2,2,0,18.0,276.0,4.0,6,2,10
9795,038-085,2021-06-21,2,2,20,2,0,26.0,276.0,4.0,6,2,10
9825,038-085,2021-06-21,2,2,20,2,0,26.0,276.0,4.0,6,2,10
9856,038-085,2021-06-21,2,20,18,2,0,42.0,276.0,4.0,6,2,10
9887,038-085,2021-06-21,38,2,20,2,0,62.0,276.0,4.0,6,2,10
9918,038-085,2021-06-21,2,2,2,2,0,8.0,276.0,4.0,6,2,10
9949,038-085,2021-06-21,2,2,2,2,0,8.0,276.0,4.0,6,2,10
9980,038-085,2021-06-21,2,2,2,2,0,8.0,276.0,4.0,6,2,10
10011,038-085,2021-06-21,2,2,2,2,0,8.0,276.0,4.0,6,2,10
1862,040-053,2018-05-15,3,3,4,0,0,10.0,2010.0,5.0,8,8,10
1894,040-053,2018-05-15,4,3,3,0,0,10.0,2010.0,5.0,8,8,10
1926,040-053,2018-05-15,4,4,4,0,0,12.0,2010.0,5.0,8,8,10
1958,040-053,2018-05-15,5,5,6,0,0,16.0,2010.0,5.0,8,8,10
1990,040-053,2018-05-15,6,6,8,0,0,20.0,2010.0,5.0,8,8,10
2022,040-053,2018-05-15,8,8,8,0,0,24.0,2010.0,5.0,8,8,10
2053,040-053,2018-05-15,0,0,9,0,0,9.0,2010.0,5.0,8,8,10
2070,040-053,2018-05-15,11,10,11,0,0,32.0,2010.0,5.0,8,8,10
2087,040-053,2018-05-15,6,8,2,10,6,32.0,2010.0,5.0,8,8,10
2104,040-053,2018-05-15,7,9,4,12,7,39.0,2010.0,5.0,8,8,10
2121,040-053,2018-05-15,8,10,14,14,8,54.0,2010.0,5.0,8,8,10
2138,040-053,2018-05-15,9,12,15,15,9,60.0,2010.0,5.0,8,8,10
2155,040-053,2018-05-15,10,14,17,17,10,68.0,2010.0,5.0,8,8,10
2172,040-053,2018-05-15,11,15,14,19,11,70.0,2010.0,5.0,8,8,10
2189,040-053,2018-05-15,12,16,20,20,12,80.0,2010.0,5.0,8,8,10
2206,040-053,2018-05-15,13,18,22,22,0,75.0,2010.0,5.0,8,8,10
2227,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2260,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2293,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2326,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2359,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2392,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2425,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2458,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2491,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2525,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2559,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2593,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2627,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2661,040-053,2018-05-15,13,8,22,22,13,78.0,2010.0,5.0,8,8,10
2695,040-053,2018-05-15,13,18,22,22,13,88.0,2010.0,5.0,8,8,10
2729,040-053,2018-05-15,13,2,6,22,13,56.0,2010.0,5.0,8,8,10
2763,040-053,2018-05-15,13,2,4,2,2,23.0,2010.0,5.0,8,8,10
2797,040-053,2018-05-15,2,2,2,2,2,10.0,2010.0,5.0,8,8,10
2831,040-053,2018-05-15,0,0,0,0,0,0.0,2010.0,5.0,8,8,10
607,040-078,2018-03-24,0,0,2,0,0,2.0,1574.0,4.0,9,8,10
625,040-078,2018-03-24,4,2,2,0,0,8.0,1574.0,4.0,9,8,10
643,040-078,2018-03-24,2,2,2,0,0,6.0,1574.0,4.0,9,8,10
661,040-078,2018-03-24,2,2,8,0,0,12.0,1574.0,4.0,9,8,10
688,040-078,2018-03-24,8,8,8,0,0,24.0,1574.0,4.0,9,8,10
715,040-078,2018-03-24,10,9,9,0,0,28.0,1574.0,4.0,9,8,10
742,040-078,2018-03-24,11,10,11,0,0,32.0,1574.0,4.0,9,8,10
769,040-078,2018-03-24,6,2,10,10,6,34.0,1574.0,4.0,9,8,10
796,040-078,2018-03-24,7,2,12,2,7,30.0,1574.0,4.0,9,8,10
823,040-078,2018-03-24,8,11,14,14,8,55.0,1574.0,4.0,9,8,10
850,040-078,2018-03-24,9,4,15,15,2,45.0,1574.0,4.0,9,8,10
877,040-078,2018-03-24,10,2,17,17,10,56.0,1574.0,4.0,9,8,10
904,040-078,2018-03-24,11,15,19,19,6,70.0,1574.0,4.0,9,8,10
931,040-078,2018-03-24,12,2,20,20,12,66.0,1574.0,4.0,9,8,10
958,040-078,2018-03-24,13,18,22,18,4,75.0,1574.0,4.0,9,8,10
985,040-078,2018-03-24,13,18,22,12,2,67.0,1574.0,4.0,9,8,10
1012,040-078,2018-03-24,6,10,10,6,2,34.0,1574.0,4.0,9,8,10
1039,040-078,2018-03-24,13,2,2,10,2,29.0,1574.0,4.0,9,8,10
1054,040-078,2018-03-24,0,2,18,14,0,34.0,1574.0,4.0,9,8,10
1066,040-078,2018-03-24,4,16,2,24,2,48.0,1574.0,4.0,9,8,10
1078,040-078,2018-03-24,8,2,2,25,2,39.0,1574.0,4.0,9,8,10
1090,040-078,2018-03-24,15,20,2,2,15,54.0,1574.0,4.0,9,8,10
1102,040-078,2018-03-24,8,18,2,6,2,36.0,1574.0,4.0,9,8,10
1114,040-078,2018-03-24,8,20,8,2,2,40.0,1574.0,4.0,9,8,10
1126,040-078,2018-03-24,8,20,0,0,2,30.0,1574.0,4.0,9,8,10
1153,040-078,2018-03-24,4,20,2,18,6,50.0,1574.0,4.0,9,8,10
1180,040-078,2018-03-24,10,18,2,22,12,64.0,1574.0,4.0,9,8,10
1207,040-078,2018-03-24,2,20,18,4,2,46.0,1574.0,4.0,9,8,10
1234,040-078,2018-03-24,0,0,0,0,0,0.0,1574.0,4.0,9,8,10
1261,040-078,2018-03-24,0,0,2,0,0,2.0,1574.0,4.0,9,8,10
1288,040-078,2018-03-24,0,32,20,0,0,52.0,1574.0,4.0,9,8,10
1315,040-078,2018-03-24,0,18,16,0,0,34.0,1574.0,4.0,9,8,10
1342,040-078,2018-03-24,0,20,30,0,0,50.0,1574.0,4.0,9,8,10
1369,040-078,2018-03-24,0,18,22,0,0,40.0,1574.0,4.0,9,8,10
1396,040-078,2018-03-24,0,30,22,0,0,52.0,1574.0,4.0,9,8,10
1423,040-078,2018-03-24,0,12,2,0,0,14.0,1574.0,4.0,9,8,10
1450,040-078,2018-03-24,0,2,2,0,0,4.0,1574.0,4.0,9,8,10
1477,040-078,2018-03-24,0,2,2,0,0,4.0,1574.0,4.0,9,8,10
1504,040-078,2018-03-24,0,2,12,0,0,14.0,1574.0,4.0,9,8,10
1531,040-078,2018-03-24,0,12,14,0,0,26.0,1574.0,4.0,9,8,10
1558,040-078,2018-03-24,0,18,14,0,0,32.0,1574.0,4.0,9,8,10
1585,040-078,2018-03-24,0,20,30,0,0,50.0,1574.0,4.0,9,8,10
1612,040-078,2018-03-24,0,4,30,0,0,34.0,1574.0,4.0,9,8,10
1639,040-078,2018-03-24,0,30,4,0,0,34.0,1574.0,4.0,9,8,10
1666,040-078,2018-03-24,0,2,2,0,0,4.0,1574.0,4.0,9,8,10
1693,040-078,2018-03-24,0,2,12,0,0,14.0,1574.0,4.0,9,8,10
262,038-057,2018-03-07,2,2,2,0,0,6.0,1565.0,4.0,11,8,11
293,038-057,2018-03-07,2,2,5,0,0,9.0,1565.0,4.0,11,8,11
324,038-057,2018-03-07,7,2,7,0,0,16.0,1565.0,4.0,11,8,11
355,038-057,2018-03-07,10,10,10,0,0,30.0,1565.0,4.0,11,8,11
385,038-057,2018-03-07,13,13,13,0,0,39.0,1565.0,4.0,11,8,11
415,038-057,2018-03-07,17,2,14,0,0,33.0,1565.0,4.0,11,8,11
445,038-057,2018-03-07,6,2,2,4,9,23.0,1565.0,4.0,11,8,11
475,038-057,2018-03-07,9,12,2,15,9,47.0,1565.0,4.0,11,8,11
505,038-057,2018-03-07,10,14,17,17,2,60.0,1565.0,4.0,11,8,11
535,038-057,2018-03-07,6,10,17,17,8,58.0,1565.0,4.0,11,8,11
565,038-057,2018-03-07,0,0,0,0,0,0.0,1565.0,4.0,11,8,11
581,038-057,2018-03-07,12,16,10,18,12,68.0,1565.0,4.0,11,8,11
597,038-057,2018-03-07,14,12,14,18,0,58.0,1565.0,4.0,11,8,11
615,038-057,2018-03-07,6,18,20,12,2,58.0,1565.0,4.0,11,8,11
633,038-057,2018-03-07,2,18,22,22,13,77.0,1565.0,4.0,11,8,11
651,038-057,2018-03-07,13,18,22,22,13,88.0,1565.0,4.0,11,8,11
669,038-057,2018-03-07,6,18,22,22,13,81.0,1565.0,4.0,11,8,11
696,038-057,2018-03-07,4,18,2,22,2,48.0,1565.0,4.0,11,8,11
723,038-057,2018-03-07,13,18,22,14,2,69.0,1565.0,4.0,11,8,11
750,038-057,2018-03-07,10,18,22,22,13,85.0,1565.0,4.0,11,8,11
777,038-057,2018-03-07,4,18,20,22,2,66.0,1565.0,4.0,11,8,11
804,038-057,2018-03-07,8,18,22,18,2,68.0,1565.0,4.0,11,8,11
831,038-057,2018-03-07,12,18,12,22,13,77.0,1565.0,4.0,11,8,11
858,038-057,2018-03-07,4,6,2,22,13,47.0,1565.0,4.0,11,8,11
885,038-057,2018-03-07,12,18,22,22,2,76.0,1565.0,4.0,11,8,11
912,038-057,2018-03-07,6,6,6,4,2,24.0,1565.0,4.0,11,8,11
939,038-057,2018-03-07,12,18,14,22,13,79.0,1565.0,4.0,11,8,11
966,038-057,2018-03-07,8,16,22,18,2,66.0,1565.0,4.0,11,8,11
993,038-057,2018-03-07,2,18,12,16,2,50.0,1565.0,4.0,11,8,11
1020,038-057,2018-03-07,12,18,2,2,2,36.0,1565.0,4.0,11,8,11
1047,038-057,2018-03-07,2,2,4,2,13,23.0,1565.0,4.0,11,8,11
3771,038-057,2018-08-06,2,7,7,0,0,16.0,1602.0,4.0,17,15,12
3793,038-057,2018-08-06,10,10,10,0,0,30.0,1602.0,4.0,17,15,12
3815,038-057,2018-08-06,13,13,13,0,0,39.0,1602.0,4.0,17,15,12
3837,038-057,2018-08-06,17,17,17,0,0,51.0,1602.0,4.0,17,15,12
3859,038-057,2018-08-06,0,12,15,15,9,51.0,1602.0,4.0,17,15,12
3881,038-057,2018-08-06,9,12,15,15,9,60.0,1602.0,4.0,17,15,12
3903,038-057,2018-08-06,10,14,17,17,10,68.0,1602.0,4.0,17,15,12
3925,038-057,2018-08-06,10,14,17,17,10,68.0,1602.0,4.0,17,15,12
3947,038-057,2018-08-06,0,0,0,2,12,14.0,1602.0,4.0,17,15,12
3969,038-057,2018-08-06,12,16,20,20,12,80.0,1602.0,4.0,17,15,12
3991,038-057,2018-08-06,0,0,0,0,0,0.0,1602.0,4.0,17,15,12
4013,038-057,2018-08-06,0,0,0,25,15,40.0,1602.0,4.0,17,15,12
4035,038-057,2018-08-06,15,20,25,25,15,100.0,1602.0,4.0,17,15,12
4055,038-057,2018-08-06,15,20,25,25,15,100.0,1602.0,4.0,17,15,12
4075,038-057,2018-08-06,15,20,25,25,15,100.0,1602.0,4.0,17,15,12
4095,038-057,2018-08-06,0,20,25,25,15,85.0,1602.0,4.0,17,15,12
4116,038-057,2018-08-06,15,20,25,25,15,100.0,1602.0,4.0,17,15,12
4137,038-057,2018-08-06,15,20,25,25,15,100.0,1602.0,4.0,17,15,12
4158,038-057,2018-08-06,15,20,25,25,15,100.0,1602.0,4.0,17,15,12
4179,038-057,2018-08-06,15,20,25,25,15,100.0,1602.0,4.0,17,15,12
4200,038-057,2018-08-06,15,20,25,25,15,100.0,1602.0,4.0,17,15,12
4221,038-057,2018-08-06,15,20,25,25,15,100.0,1602.0,4.0,17,15,12
4242,038-057,2018-08-06,15,20,25,25,15,100.0,1602.0,4.0,17,15,12
6488,038-057,2018-12-31,6,0,0,0,0,6.0,631.0,4.0,14,12,12
6507,038-057,2018-12-31,12,0,0,0,0,12.0,631.0,4.0,14,12,12
6525,038-057,2018-12-31,19,0,0,0,0,19.0,631.0,4.0,14,12,12
6543,038-057,2018-12-31,13,0,13,0,0,26.0,631.0,4.0,14,12,12
6561,038-057,2018-12-31,16,0,16,0,0,32.0,631.0,4.0,14,12,12
6572,038-057,2018-12-31,20,0,20,0,0,40.0,631.0,4.0,14,12,12
6583,038-057,2018-12-31,25,0,25,0,0,50.0,631.0,4.0,14,12,12
6594,038-057,2018-12-31,16,18,24,0,0,58.0,631.0,4.0,14,12,12
6604,038-057,2018-12-31,24,18,24,0,0,66.0,631.0,4.0,14,12,12
6641,038-057,2018-12-31,0,18,20,20,0,58.0,631.0,4.0,14,12,12
6675,038-057,2018-12-31,0,0,20,20,0,40.0,631.0,4.0,14,12,12
6697,038-057,2018-12-31,8,20,20,20,0,68.0,631.0,4.0,14,12,12
6719,038-057,2018-12-31,28,20,20,10,0,78.0,631.0,4.0,14,12,12
6741,038-057,2018-12-31,20,20,20,18,0,78.0,631.0,4.0,14,12,12
1853,038-070,2018-05-14,3,3,4,0,0,10.0,1917.0,4.0,15,15,10
1885,038-070,2018-05-14,4,3,3,0,0,10.0,1917.0,4.0,15,15,10
1917,038-070,2018-05-14,4,4,4,0,0,12.0,1917.0,4.0,15,15,10
1949,038-070,2018-05-14,5,5,6,0,0,16.0,1917.0,4.0,15,15,10
1981,038-070,2018-05-14,6,6,8,0,0,20.0,1917.0,4.0,15,15,10
2013,038-070,2018-05-14,8,8,8,0,0,24.0,1917.0,4.0,15,15,10
2044,038-070,2018-05-14,0,0,9,0,0,9.0,1917.0,4.0,15,15,10
2061,038-070,2018-05-14,11,6,11,0,0,28.0,1917.0,4.0,15,15,10
2078,038-070,2018-05-14,6,8,10,10,6,40.0,1917.0,4.0,15,15,10
2095,038-070,2018-05-14,7,9,12,12,7,47.0,1917.0,4.0,15,15,10
2112,038-070,2018-05-14,8,11,14,14,8,55.0,1917.0,4.0,15,15,10
2129,038-070,2018-05-14,9,12,15,15,9,60.0,1917.0,4.0,15,15,10
2146,038-070,2018-05-14,10,14,17,17,10,68.0,1917.0,4.0,15,15,10
2163,038-070,2018-05-14,11,15,19,19,11,75.0,1917.0,4.0,15,15,10
2180,038-070,2018-05-14,0,0,2,20,2,24.0,1917.0,4.0,15,15,10
2197,038-070,2018-05-14,13,18,22,22,13,88.0,1917.0,4.0,15,15,10
2231,038-070,2018-05-14,13,18,22,22,13,88.0,1917.0,4.0,15,15,10
2264,038-070,2018-05-14,13,18,22,22,13,88.0,1917.0,4.0,15,15,10
2297,038-070,2018-05-14,13,18,22,22,13,88.0,1917.0,4.0,15,15,10
2330,038-070,2018-05-14,0,0,16,22,13,51.0,1917.0,4.0,15,15,10
2363,038-070,2018-05-14,13,14,22,22,13,84.0,1917.0,4.0,15,15,10
2396,038-070,2018-05-14,13,18,22,22,13,88.0,1917.0,4.0,15,15,10
2429,038-070,2018-05-14,13,18,22,22,13,88.0,1917.0,4.0,15,15,10
2462,038-070,2018-05-14,13,18,22,22,13,88.0,1917.0,4.0,15,15,10
2495,038-070,2018-05-14,13,18,22,22,13,88.0,1917.0,4.0,15,15,10
2529,038-070,2018-05-14,13,18,22,22,13,88.0,1917.0,4.0,15,15,10
2563,038-070,2018-05-14,13,18,22,22,13,88.0,1917.0,4.0,15,15,10
2597,038-070,2018-05-14,13,18,22,22,13,88.0,1917.0,4.0,15,15,10
2631,038-070,2018-05-14,13,18,22,22,13,88.0,1917.0,4.0,15,15,10
2665,038-070,2018-05-14,13,2,22,22,13,72.0,1917.0,4.0,15,15,10
2699,038-070,2018-05-14,13,2,22,22,13,72.0,1917.0,4.0,15,15,10
2733,038-070,2018-05-14,13,2,14,22,13,64.0,1917.0,4.0,15,15,10
2767,038-070,2018-05-14,2,2,2,2,2,10.0,1917.0,4.0,15,15,10
2801,038-070,2018-05-14,2,2,2,2,2,10.0,1917.0,4.0,15,15,10
2835,038-070,2018-05-14,0,0,0,0,0,0.0,1917.0,4.0,15,15,10
4660,038-070,2018-10-08,2,2,2,0,0,6.0,1597.0,26.0,18,18,10
4682,038-070,2018-10-08,5,5,5,0,0,15.0,1597.0,26.0,18,18,10
4704,038-070,2018-10-08,7,7,7,0,0,21.0,1597.0,26.0,18,18,10
4726,038-070,2018-10-08,10,10,10,0,0,30.0,1597.0,26.0,18,18,10
4748,038-070,2018-10-08,13,13,13,0,0,39.0,1597.0,26.0,18,18,10
4770,038-070,2018-10-08,8,17,17,0,0,42.0,1597.0,26.0,18,18,10
4792,038-070,2018-10-08,9,8,15,15,9,56.0,1597.0,26.0,18,18,10
4814,038-070,2018-10-08,9,10,15,15,9,58.0,1597.0,26.0,18,18,10
4836,038-070,2018-10-08,8,14,17,17,2,58.0,1597.0,26.0,18,18,10
4858,038-070,2018-10-08,10,14,17,17,2,60.0,1597.0,26.0,18,18,10
4873,038-070,2018-10-08,8,16,18,18,2,62.0,1597.0,26.0,18,18,10
4888,038-070,2018-10-08,0,0,0,0,0,0.0,1597.0,26.0,18,18,10
4903,038-070,2018-10-08,0,18,22,20,14,74.0,1597.0,26.0,18,18,10
4918,038-070,2018-10-08,14,4,22,22,14,76.0,1597.0,26.0,18,18,10
4933,038-070,2018-10-08,12,18,25,25,15,95.0,1597.0,26.0,18,18,10
4948,038-070,2018-10-08,0,0,20,8,10,38.0,1597.0,26.0,18,18,10
4979,038-070,2018-10-08,2,20,25,22,15,84.0,1597.0,26.0,18,18,10
5010,038-070,2018-10-08,14,12,25,22,15,88.0,1597.0,26.0,18,18,10
5041,038-070,2018-10-08,15,18,25,25,15,98.0,1597.0,26.0,18,18,10
5072,038-070,2018-10-08,15,20,25,25,14,99.0,1597.0,26.0,18,18,10
5103,038-070,2018-10-08,15,20,25,25,15,100.0,1597.0,26.0,18,18,10
5134,038-070,2018-10-08,12,20,25,25,15,97.0,1597.0,26.0,18,18,10
5165,038-070,2018-10-08,15,20,25,25,15,100.0,1597.0,26.0,18,18,10
5196,038-070,2018-10-08,15,20,12,25,15,87.0,1597.0,26.0,18,18,10
5227,038-070,2018-10-08,4,20,20,25,4,73.0,1597.0,26.0,18,18,10
5258,038-070,2018-10-08,2,20,2,2,15,41.0,1597.0,26.0,18,18,10
